,radiant_win,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,dire_1,dire_2,dire_3,dire_4,dire_5
29611,1,1,119,114,14,43,85,69,26,93,25
29612,0,4,23,74,2,100,29,93,64,14,34
29613,0,76,8,59,40,9,41,31,23,104,11
29614,1,106,68,113,7,69,93,22,16,39,86
29615,0,32,88,8,103,21,110,112,93,74,84
29616,0,38,27,91,114,23,51,26,32,35,81
29617,1,17,85,101,84,12,37,4,57,11,14
29618,0,49,22,85,81,86,3,93,7,74,9
29619,1,38,67,22,26,91,14,9,6,20,21
29620,0,94,33,14,44,59,103,82,99,4,22
29621,0,109,76,14,56,5,37,62,93,51,35
29622,0,11,70,14,7,69,54,74,3,104,16
29623,0,74,114,79,18,99,101,12,71,23,17
29624,0,60,95,11,21,68,74,119,67,71,99
29625,1,27,51,22,14,81,86,110,61,11,39
29626,1,74,84,41,16,22,21,110,32,10,114
29627,1,41,9,25,86,95,27,48,57,46,32
29628,1,9,51,14,1,17,68,7,35,2,114
29629,0,8,86,36,47,25,17,26,99,67,88
29630,1,56,12,3,100,108,27,22,8,63,71
29631,0,14,22,41,25,71,119,88,92,20,1
29632,1,40,44,106,104,86,100,101,120,56,9
29633,0,67,101,14,23,63,76,26,1,99,5
29634,1,101,99,68,62,59,27,74,72,108,22
29635,1,75,14,15,74,7,51,119,25,52,113
29636,0,101,22,21,1,85,46,64,25,119,93
29637,0,54,119,44,28,26,86,113,95,39,57
29638,0,21,41,11,62,26,48,111,71,88,39
29639,1,63,74,22,14,57,111,21,36,93,47
29640,1,31,2,35,54,105,73,104,25,67,40
29641,0,84,86,31,25,93,64,2,28,8,11
29642,0,31,10,22,14,99,68,21,23,93,120
29643,0,102,120,16,9,111,23,22,51,54,25
29644,1,113,44,23,14,40,31,73,114,7,59
29645,1,67,79,38,21,22,119,111,56,16,1
29646,0,25,88,111,69,41,37,101,60,67,22
29647,1,98,110,34,1,83,12,14,84,22,102
29648,0,74,3,2,44,119,13,28,86,8,14
29649,1,51,119,114,4,25,93,55,63,88,11
29650,0,100,2,89,47,44,40,22,102,8,21
29651,0,48,91,99,14,22,28,114,25,50,16
29652,1,101,44,14,97,64,21,88,59,11,22
29653,1,110,93,61,16,51,38,4,22,71,25
29654,1,101,84,49,21,12,26,41,76,14,104
29655,0,46,12,57,91,14,4,64,105,48,21
29656,0,28,67,27,47,16,8,74,64,31,71
29657,1,67,84,2,68,74,107,7,111,22,44
29658,1,114,36,51,28,34,48,74,58,64,21
29659,1,101,15,106,67,62,36,42,102,104,32
29660,0,102,12,86,11,79,56,22,37,114,105
29661,1,5,108,11,4,101,1,28,119,22,14
29662,0,87,93,17,2,26,120,6,9,30,39
29663,0,79,11,93,69,9,37,34,29,62,12
29664,1,42,119,9,114,82,14,93,74,65,26
29665,0,93,74,86,4,60,11,14,9,1,38
29666,1,23,112,14,56,41,25,20,114,90,104
29667,0,74,66,1,68,120,86,67,31,7,17
29668,1,99,82,23,4,31,33,26,106,25,100
29669,1,72,75,3,2,11,17,30,33,81,23
29670,0,97,27,14,8,46,54,5,69,110,25
29671,1,74,57,26,1,9,89,7,14,13,44
29672,0,27,81,22,105,23,14,25,10,111,36
29673,0,106,87,21,86,8,33,85,5,49,93
29674,0,8,30,38,39,68,111,101,93,98,25
29675,1,90,45,82,104,71,39,95,52,110,14
29676,1,12,70,35,71,21,50,10,59,106,9
29677,1,44,26,71,51,47,67,120,27,87,74
29678,1,100,22,44,99,119,30,113,108,52,59
29679,1,93,89,2,21,39,86,59,6,38,28
29680,1,69,46,48,9,22,47,64,2,1,90
29681,1,29,63,64,49,21,25,119,30,8,59
29682,0,110,93,103,119,76,4,3,99,30,74
29683,1,97,14,67,31,34,74,69,114,8,93
29684,0,101,64,10,2,82,26,59,78,17,111
29685,0,23,120,22,64,9,102,31,48,39,37
29686,1,59,120,50,84,34,21,27,119,92,6
29687,1,4,21,14,22,93,112,114,11,41,51
29688,0,111,56,101,9,14,109,21,7,91,28
29689,0,5,21,114,100,25,10,34,22,7,110
29690,0,27,41,34,26,4,14,59,20,93,75
29691,1,40,88,71,77,91,72,110,39,20,14
29692,0,35,69,91,8,37,60,87,83,17,47
29693,1,69,93,25,23,70,6,14,119,108,8
29694,1,106,30,42,9,93,5,13,12,22,40
29695,0,11,40,112,93,83,46,48,22,97,89
29696,1,23,27,51,14,1,79,28,31,25,72
29697,0,17,26,33,107,54,2,22,86,40,1
29698,1,71,75,11,110,44,9,1,25,41,86
29699,0,100,21,35,10,86,9,14,92,8,29
29700,1,69,11,26,93,14,106,35,9,113,2
29701,0,44,87,59,96,14,23,32,27,110,16
29702,0,6,64,38,20,76,26,5,22,67,99
29703,1,86,2,74,119,8,29,4,89,9,64
29704,1,31,14,8,33,22,51,97,64,67,98
29705,0,82,23,105,93,74,41,7,101,2,119
29706,0,70,21,75,7,11,41,106,22,4,23
29707,1,47,99,88,75,12,76,26,7,98,44
29708,0,71,120,25,119,77,64,34,101,93,7
29709,0,82,106,40,67,100,39,81,91,49,23
29710,0,101,114,50,99,47,74,31,28,2,54
29711,1,101,69,14,22,67,28,34,93,120,26
29712,0,25,110,112,44,52,54,34,101,86,120
29713,1,21,54,37,60,9,44,51,35,108,101
29714,1,22,21,1,101,11,27,69,48,76,114
29715,1,107,101,93,49,74,69,34,8,86,21
29716,0,48,2,88,84,34,67,14,42,22,9
29717,1,8,49,110,100,111,32,34,114,104,86
29718,0,104,47,101,8,86,27,67,22,14,51
29719,1,93,37,91,21,106,26,38,71,4,95
29720,0,27,119,78,61,44,22,73,21,87,51
29721,0,27,8,92,69,34,100,39,26,6,102
29722,1,90,2,8,103,41,84,81,30,99,23
29723,1,22,67,112,2,62,34,49,4,84,21
29724,0,34,114,67,120,107,18,69,85,47,90
29725,1,86,56,93,4,23,96,48,76,2,9
29726,1,34,8,14,69,5,106,50,105,21,104
29727,0,40,25,75,56,84,14,9,8,110,37
29728,1,37,99,91,67,17,69,4,47,21,14
29729,0,91,67,99,5,46,71,11,26,7,8
29730,0,119,99,1,21,26,47,48,68,34,89
29731,0,74,53,99,84,8,93,55,14,17,86
29732,1,35,53,59,28,62,106,37,14,94,88
29733,0,14,74,29,59,111,54,21,10,62,86
29734,0,10,26,34,38,23,67,106,79,60,88
29735,0,20,8,87,38,74,26,67,101,39,2
29736,1,64,18,56,110,21,101,61,114,69,100
29737,1,54,25,53,64,112,93,26,91,46,41
29738,0,99,94,25,89,40,105,74,120,14,41
29739,1,34,51,1,101,26,30,105,46,14,67
29740,1,14,42,9,68,69,37,114,101,21,33
29741,1,22,26,23,93,99,64,88,75,67,20
29742,1,38,102,101,34,44,12,2,17,27,119
29743,1,86,44,29,85,47,34,31,94,9,99
29744,1,101,1,21,107,111,48,41,27,74,105
29745,1,79,10,84,114,56,109,32,3,41,74
29746,1,21,44,37,36,106,95,16,82,33,7
29747,1,2,9,5,100,76,48,86,14,23,11
29748,0,56,108,17,27,62,74,109,9,69,32
29749,0,12,101,85,47,28,21,7,52,41,44
29750,1,2,68,101,75,67,36,56,6,64,63
29751,1,22,40,2,93,39,38,85,69,71,106
29752,1,93,25,99,111,91,54,34,102,64,32
29753,0,96,37,6,64,17,39,8,86,69,71
29754,1,21,42,74,101,31,25,14,29,3,41
29755,1,56,104,87,9,23,8,14,119,99,106
29756,0,56,27,34,41,100,16,101,17,54,28
29757,1,11,48,61,64,84,51,31,1,56,71
29758,0,14,96,35,27,25,102,71,18,57,74
29759,1,22,93,23,25,7,1,88,17,14,2
29760,0,114,40,22,87,17,119,56,9,34,3
29761,1,48,85,38,45,64,11,84,108,86,67
29762,1,23,1,74,104,84,21,99,3,8,46
29763,1,114,74,4,20,21,108,23,95,42,26
29764,0,114,22,4,102,84,46,79,12,9,83
29765,1,69,32,95,106,37,62,22,30,2,93
29766,0,33,17,54,9,22,14,67,31,51,106
29767,1,107,55,7,34,93,50,14,48,75,63
29768,0,14,12,28,21,4,25,23,38,37,93
29769,1,22,9,48,29,107,84,45,110,76,100
29770,0,9,5,22,42,40,101,87,56,41,21
29771,0,120,2,41,34,21,87,1,57,114,14
29772,0,39,27,41,38,53,81,14,3,17,104
29773,1,76,38,59,14,87,99,41,39,27,119
29774,1,9,3,29,90,109,14,1,5,111,11
29775,1,22,113,119,53,21,114,89,17,9,107
29776,1,22,119,107,28,8,23,14,34,99,4
29777,0,87,110,100,113,106,71,21,78,44,35
29778,0,6,94,16,87,69,23,1,21,32,111
29779,1,30,93,14,99,74,22,23,103,94,34
29780,1,104,31,40,77,74,114,16,101,22,29
29781,1,93,102,86,22,25,9,20,65,41,21
29782,0,31,72,97,28,44,34,67,86,108,14
29783,1,120,25,101,3,67,114,40,85,74,5
29784,1,4,50,14,8,53,34,21,26,3,67
29785,1,69,106,20,74,2,23,26,88,10,101
29786,0,114,27,101,99,93,21,37,12,91,25
29787,0,71,21,10,68,28,84,56,98,101,41
29788,1,12,14,31,104,23,26,74,40,84,113
29789,1,2,22,67,26,105,4,98,88,41,37
29790,1,12,61,28,30,110,56,2,107,95,3
29791,0,38,120,34,8,5,25,21,69,114,100
29792,1,22,104,89,94,26,25,67,119,41,101
29793,1,26,56,47,2,22,25,35,51,5,54
29794,0,16,14,84,93,56,10,31,82,21,100
29795,0,2,22,84,21,109,20,4,99,101,49
29796,1,87,34,81,96,3,23,54,11,14,21
29797,0,106,88,22,84,16,110,14,93,47,86
29798,1,106,49,21,37,100,77,20,91,17,38
29799,0,1,84,23,98,31,119,39,8,21,30
29800,1,67,74,101,62,51,22,28,64,25,8
29801,0,54,84,44,104,98,11,14,35,33,41
29802,1,27,89,51,41,113,11,99,50,26,114
29803,0,23,1,16,34,2,32,106,9,99,39
29804,1,41,101,14,97,17,16,93,64,22,40
29805,1,2,26,82,56,7,34,69,112,9,93
29806,1,16,8,35,27,100,84,41,21,74,108
29807,1,93,69,34,101,82,46,2,67,37,30
29808,0,21,41,30,83,25,74,4,104,11,82
29809,1,86,119,74,78,98,108,106,31,14,2
29810,0,30,29,101,8,44,86,9,93,85,21
29811,1,45,21,9,97,44,32,119,16,76,8
29812,1,79,9,74,59,7,37,14,12,25,2
29813,1,26,1,22,41,90,119,14,48,51,25
29814,0,22,41,64,23,25,14,106,2,45,4
29815,0,11,14,8,2,99,32,23,67,79,22
29816,0,94,100,3,108,92,8,106,14,40,7
29817,1,23,20,66,9,6,100,106,34,51,64
29818,0,111,34,59,21,23,31,41,7,95,35
29819,0,48,30,64,98,11,21,36,86,51,119
29820,0,35,21,86,54,9,82,17,26,34,41
29821,0,21,120,27,36,74,106,79,91,114,101
29822,1,11,16,93,26,42,74,22,92,6,14
29823,0,82,25,98,79,28,7,18,32,22,2
29824,0,25,41,5,89,8,31,104,23,114,86
29825,0,95,3,85,47,16,60,37,69,41,11
29826,1,69,39,94,87,102,42,11,2,68,51
29827,0,34,67,64,14,99,53,90,27,17,1
29828,1,25,44,33,64,85,67,80,62,39,14
29829,0,87,56,41,39,40,64,14,16,74,93
29830,0,101,25,33,5,41,89,119,21,91,42
29831,1,33,8,36,17,119,5,41,74,86,99
29832,0,114,16,71,23,86,2,21,44,98,14
29833,1,1,7,21,9,14,52,39,38,10,26
29834,0,5,74,14,69,114,11,26,61,93,108
29835,0,37,92,78,95,69,14,39,110,10,26
29836,1,22,90,74,93,103,76,7,109,9,84
29837,0,51,84,119,114,106,20,22,108,56,5
29838,0,11,86,73,62,49,20,72,103,8,7
29839,1,25,21,37,114,2,101,106,87,69,42
29840,1,69,90,97,22,1,25,101,21,6,14
29841,0,26,22,38,88,44,86,7,74,8,108
29842,1,88,67,3,22,103,19,31,4,25,101
29843,1,87,16,11,99,67,30,64,41,74,85
29844,1,114,99,11,14,119,1,16,108,74,64
29845,0,35,85,30,67,119,9,99,34,41,87
29846,0,71,17,81,97,26,2,34,56,64,3
29847,0,5,2,101,93,76,67,26,51,108,22
29848,1,9,99,27,22,100,64,16,4,76,103
29849,0,35,14,120,114,27,37,96,76,18,57
29850,1,37,43,75,21,70,12,33,14,110,9
29851,0,34,86,109,21,2,12,47,7,120,85
29852,1,111,35,97,37,8,16,47,28,30,44
29853,0,28,25,31,114,4,21,52,14,23,93
29854,0,44,11,16,3,41,35,64,114,60,104
29855,1,67,54,68,14,25,91,44,4,119,75
29856,0,17,85,101,41,26,29,22,3,1,9
29857,0,25,1,111,88,14,23,40,8,42,31
29858,1,56,21,37,71,35,2,18,101,25,42
29859,0,9,44,87,46,7,14,22,21,41,119
29860,0,8,101,2,11,3,84,79,48,74,104
29861,1,21,75,41,27,51,19,26,34,14,93
29862,1,26,12,23,74,104,70,20,57,46,119
29863,1,17,54,29,84,63,1,30,10,22,100
29864,1,69,86,67,97,14,94,114,30,2,26
29865,0,59,111,14,37,70,15,21,93,22,96
29866,1,7,27,41,3,22,26,120,34,14,1
29867,0,67,21,89,101,34,35,54,14,110,27
29868,0,104,93,56,101,14,20,61,69,4,32
29869,0,64,63,114,100,22,87,6,28,11,14
29870,1,8,2,26,14,22,11,67,75,88,100
29871,0,39,53,12,27,78,2,67,17,37,21
29872,1,30,74,41,88,32,5,46,97,18,37
29873,0,22,75,97,109,87,8,110,14,35,36
29874,1,10,100,37,25,13,38,41,9,45,85
29875,0,114,2,90,31,76,101,55,14,41,49
29876,0,106,44,86,71,88,63,14,101,12,60
29877,0,101,35,28,93,21,64,67,106,31,36
29878,1,21,110,111,27,70,12,3,35,59,32
29879,1,119,9,56,41,21,108,101,11,2,48
29880,1,114,74,107,99,37,11,103,67,119,65
29881,1,42,111,56,16,38,23,28,17,12,26
29882,1,104,30,2,9,31,25,20,40,88,93
29883,1,112,53,51,22,18,84,114,48,108,74
29884,0,86,16,34,71,93,64,33,4,28,74
29885,1,21,32,93,101,52,71,46,44,37,2
29886,0,49,21,89,12,99,120,47,101,44,16
29887,1,4,26,32,21,93,37,25,8,108,14
29888,1,11,67,33,75,14,28,41,89,9,34
29889,1,4,111,22,40,28,32,17,29,119,93
29890,1,114,14,35,25,15,6,99,40,21,26
29891,1,41,101,4,21,33,43,96,75,26,44
29892,1,33,4,9,3,22,2,26,85,21,67
29893,1,52,56,79,38,69,78,101,63,114,74
29894,1,86,60,44,2,47,16,21,114,22,34
29895,0,11,3,103,120,9,86,95,22,44,88
29896,1,20,21,39,103,8,69,26,9,67,34
29897,0,30,41,22,71,18,75,36,94,85,49
29898,1,38,75,92,20,4,94,22,32,33,23
29899,0,6,101,105,25,69,27,51,1,88,45
29900,0,81,74,51,65,20,106,119,83,79,12
29901,1,114,28,99,67,86,4,110,54,14,32
29902,0,63,93,85,100,106,21,96,26,60,67
29903,1,23,39,14,51,106,34,101,88,93,21
29904,1,119,51,101,60,41,47,40,20,10,14
29905,1,37,55,44,56,26,25,27,120,96,72
29906,1,119,2,32,111,17,93,104,22,11,84
29907,0,22,104,107,74,106,59,14,105,8,17
29908,1,4,90,5,99,22,33,94,14,21,72
29909,1,93,21,27,86,11,74,4,14,119,2
29910,0,21,9,88,25,56,14,64,23,69,93
29911,0,37,68,42,41,84,1,69,34,105,3
29912,0,42,101,9,36,46,34,8,110,14,120
29913,1,2,41,88,28,11,102,39,34,20,93
29914,1,4,40,34,21,103,94,16,71,82,26
29915,0,49,110,16,120,1,22,27,14,104,67
29916,1,4,56,71,110,68,44,119,69,37,114
29917,1,101,17,22,44,28,67,106,85,2,64
29918,0,104,20,21,88,8,37,67,46,86,120
29919,0,97,18,89,87,11,7,64,27,61,114
29920,1,56,34,9,3,41,75,95,26,17,108
29921,0,86,77,9,25,114,68,31,14,59,67
29922,1,59,101,62,74,120,60,113,31,41,97
29923,0,31,109,119,56,64,14,63,6,33,67
29924,0,29,48,119,20,46,27,14,18,52,21
29925,0,14,41,86,74,104,79,100,93,22,39
29926,0,41,110,59,34,91,69,37,21,6,14
29927,0,4,26,114,88,33,108,22,25,93,37
29928,0,4,19,34,101,31,81,113,104,17,21
29929,0,49,53,84,8,119,60,48,21,59,14
29930,1,49,7,98,64,8,44,21,14,101,108
29931,0,14,41,30,97,39,95,91,74,2,32
29932,1,44,27,22,32,120,11,58,14,114,37
29933,0,34,87,28,31,41,16,22,3,93,33
29934,0,1,11,68,2,14,99,18,36,101,17
29935,1,47,37,76,93,71,21,14,85,88,4
29936,0,88,12,100,60,74,8,33,43,84,22
29937,1,108,4,56,33,25,69,74,8,119,14
29938,0,14,74,119,93,87,110,21,32,1,75
29939,0,111,41,74,26,120,37,8,101,21,4
29940,0,37,21,46,114,43,93,90,99,11,111
29941,1,20,119,25,67,55,35,108,14,112,48
29942,1,87,1,9,71,85,16,93,86,23,51
29943,1,69,22,44,21,37,110,42,68,101,106
29944,1,41,114,72,16,74,18,31,87,7,112
29945,1,114,95,34,88,22,14,59,11,23,2
29946,0,14,101,74,114,36,93,106,104,51,26
29947,0,88,9,31,93,99,67,22,89,97,34
29948,1,47,4,64,44,98,41,53,34,1,52
29949,1,114,3,81,75,106,9,21,34,18,119
29950,1,35,50,99,44,71,110,85,45,18,74
29951,0,25,57,35,3,8,96,37,4,81,22
29952,0,8,108,20,26,25,27,44,105,2,74
29953,0,8,22,69,88,64,74,67,32,100,26
29954,0,14,4,11,32,6,74,84,27,99,1
29955,1,37,10,74,11,86,80,48,99,105,21
29956,1,88,111,44,23,99,4,47,16,22,14
29957,0,2,1,114,101,35,93,86,17,21,51
29958,0,68,106,74,119,41,36,28,73,40,14
29959,0,2,48,62,106,26,64,14,8,97,34
29960,0,101,106,104,27,93,114,100,88,64,76
29961,0,84,86,120,17,95,21,103,34,48,57
29962,0,93,47,16,22,26,6,94,5,49,112
29963,1,9,63,28,41,75,120,1,22,87,40
29964,0,108,95,39,71,112,21,30,99,67,32
29965,1,1,83,47,2,27,105,25,64,61,44
29966,0,119,114,79,102,22,101,12,84,21,57
29967,0,86,119,17,44,99,1,92,88,69,14
29968,1,58,30,41,37,39,119,106,14,120,67
29969,1,120,86,119,12,38,7,39,84,56,114
29970,0,27,104,93,85,74,3,41,71,21,22
29971,1,50,44,73,28,119,14,6,74,114,120
29972,0,34,36,48,46,64,21,2,67,86,14
29973,1,26,48,14,38,74,37,80,67,97,27
29974,1,40,107,97,64,11,119,9,25,6,108
29975,1,41,37,97,88,74,60,46,5,40,93
29976,0,48,59,27,50,34,4,14,88,35,95
29977,1,84,4,8,88,9,74,60,26,56,65
29978,1,67,20,63,25,71,32,56,18,107,99
29979,0,101,44,25,57,30,48,22,35,37,88
29980,1,106,103,4,37,23,16,32,114,29,11
29981,0,51,50,77,14,59,28,93,64,21,74
29982,1,120,46,119,26,8,48,88,100,69,43
29983,1,67,31,39,86,44,74,41,21,19,5
29984,0,62,23,74,87,8,68,30,21,2,48
29985,1,46,21,8,89,68,119,52,62,48,2
29986,0,68,119,47,7,12,1,59,53,111,34
29987,1,2,48,14,34,86,22,28,32,8,25
29988,0,120,7,74,113,86,89,30,2,41,76
29989,1,34,84,93,104,111,48,26,114,119,41
29990,0,9,14,21,23,12,37,41,101,74,96
29991,0,9,49,68,8,22,74,87,98,7,48
29992,0,11,57,40,6,26,98,87,1,101,23
29993,0,40,11,48,37,21,103,33,22,14,93
29994,1,14,12,31,99,74,107,25,63,44,7
29995,0,11,71,48,78,26,59,86,27,99,4
29996,1,93,101,49,14,11,21,40,64,7,30
29997,1,64,74,13,100,54,110,101,94,17,37
29998,0,84,68,67,53,34,14,43,27,74,41
29999,0,69,37,47,57,1,36,44,30,101,25
30000,0,14,22,2,114,32,71,97,84,54,4
30001,0,48,37,114,47,22,9,64,14,67,11
30002,0,35,101,14,28,15,57,67,17,22,87
30003,0,33,75,106,114,62,95,21,11,14,86
30004,1,22,14,107,98,41,16,12,2,37,25
30005,1,14,22,110,27,35,52,1,106,69,107
30006,1,21,34,67,96,14,9,23,91,10,60
30007,1,14,36,48,114,64,93,28,41,68,82
30008,1,12,104,20,69,14,74,18,13,45,23
30009,0,98,75,88,25,114,101,41,11,60,65
30010,0,34,95,14,119,29,59,3,37,17,104
30011,1,30,62,22,10,75,57,106,16,27,41
30012,1,64,26,4,8,66,9,84,67,25,40
30013,0,39,106,21,78,31,8,14,28,98,26
30014,0,41,108,112,34,114,3,50,69,22,4
30015,1,77,22,26,2,20,14,42,88,21,9
30016,0,32,57,67,4,91,54,119,63,86,28
30017,1,99,41,21,37,106,44,38,75,40,104
30018,0,27,120,11,67,23,54,119,2,20,22
30019,1,12,21,111,89,119,82,69,106,112,101
30020,0,14,7,4,37,93,10,21,34,6,9
30021,1,5,23,25,21,56,93,99,2,44,32
30022,0,41,7,51,49,25,99,114,40,21,62
30023,1,114,79,14,49,13,84,25,105,99,8
30024,1,64,1,9,14,17,21,2,114,101,49
30025,1,25,18,22,104,56,16,26,12,107,13
30026,1,36,27,21,93,119,110,10,65,22,37
30027,0,91,34,75,49,45,22,83,13,84,70
30028,0,105,72,114,36,32,113,9,23,87,67
30029,1,16,74,68,21,70,58,13,84,112,41
30030,1,44,23,11,21,41,93,112,14,74,104
30031,0,60,106,37,18,89,41,74,101,21,38
30032,1,108,22,101,93,119,120,21,8,87,34
30033,1,64,53,25,9,41,100,32,21,114,14
30034,0,106,25,42,5,9,119,74,87,12,28
30035,0,25,21,104,86,95,110,22,41,119,100
30036,1,93,22,32,49,26,74,14,4,20,58
30037,0,14,104,74,68,44,21,48,37,17,86
30038,0,26,69,8,74,100,53,101,22,67,68
30039,1,9,64,23,101,74,18,111,37,59,80
30040,1,16,22,86,67,14,7,48,20,74,28
30041,0,22,108,14,21,8,90,106,42,37,56
30042,0,41,73,14,74,26,27,75,51,48,11
30043,0,112,74,69,54,21,64,2,67,11,90
30044,1,59,21,99,50,14,95,113,22,3,93
30045,1,16,59,4,101,87,11,45,114,47,64
30046,0,34,54,25,107,98,21,40,89,26,99
30047,0,26,21,100,39,41,40,9,93,28,13
30048,1,63,16,95,12,37,100,14,27,10,44
30049,1,46,16,1,51,119,14,104,26,36,44
30050,1,105,10,21,113,75,106,86,39,14,61
30051,0,97,3,8,30,74,22,16,26,9,99
30052,1,100,93,87,107,95,13,48,90,20,99
30053,1,62,34,28,67,64,107,39,54,88,119
30054,1,70,2,37,16,82,14,56,50,108,95
30055,1,22,21,28,9,41,48,39,99,14,26
30056,1,91,75,74,63,73,48,119,110,11,26
30057,1,107,41,25,68,119,84,73,34,71,77
30058,0,72,91,120,64,59,71,87,110,17,93
30059,0,95,91,2,76,39,21,73,86,9,25
30060,1,101,110,74,3,12,82,5,59,119,21
30061,0,12,64,85,48,21,67,3,74,51,9
30062,0,22,2,75,87,8,21,106,100,39,63
30063,1,2,105,36,1,27,97,39,111,59,21
30064,0,54,99,47,37,23,32,28,20,17,48
30065,0,23,93,107,9,22,7,12,67,14,2
30066,1,32,9,4,15,75,26,16,92,8,51
30067,0,83,43,107,41,110,114,75,71,27,106
30068,1,99,14,105,1,17,47,93,19,18,9
30069,1,37,104,48,84,25,56,27,8,38,21
30070,0,101,89,8,75,99,44,22,29,86,119
30071,0,26,32,106,67,37,40,22,9,104,42
30072,0,37,100,23,7,41,53,34,101,12,33
30073,1,88,48,22,50,14,41,90,99,71,25
30074,0,100,59,74,99,26,41,30,98,76,101
30075,1,71,14,104,35,106,9,60,22,23,81
30076,0,44,64,28,74,20,114,97,47,31,100
30077,0,64,11,25,41,15,83,44,31,106,48
30078,1,120,8,37,28,101,89,48,110,5,56
30079,1,22,72,26,14,41,74,38,10,51,5
30080,0,93,21,84,22,100,120,14,35,44,7
30081,0,93,86,74,92,100,88,27,82,30,25
30082,0,93,87,92,60,38,114,74,120,22,5
30083,0,26,93,9,52,14,34,88,2,119,76
30084,1,35,32,119,7,67,101,4,100,17,69
30085,0,13,54,25,94,83,101,44,78,71,31
30086,0,95,22,5,104,31,75,9,23,34,114
30087,1,88,27,74,114,69,5,46,23,6,108
30088,1,35,9,101,44,3,14,1,119,25,51
30089,0,64,23,42,14,35,69,32,101,39,67
30090,0,39,41,27,2,95,14,93,63,82,99
30091,1,9,10,75,14,22,68,28,32,69,74
30092,0,3,15,37,17,8,93,14,74,25,102
30093,1,9,101,120,106,56,16,59,22,114,11
30094,1,18,99,101,76,27,88,73,12,87,47
30095,0,29,68,109,51,34,37,99,74,41,52
30096,0,41,38,91,68,34,93,31,14,17,37
30097,0,9,120,7,67,37,55,34,26,51,8
30098,1,54,9,47,86,2,59,50,34,21,14
30099,0,16,56,8,32,100,21,27,42,74,62
30100,1,67,104,74,114,90,40,48,99,5,76
30101,0,27,105,44,114,74,41,25,69,86,21
30102,0,11,101,3,120,48,87,69,21,57,93
30103,1,7,96,74,37,8,107,119,67,32,76
30104,0,119,35,14,44,21,17,32,111,41,59
30105,1,74,93,56,111,16,69,57,48,7,11
30106,0,34,28,85,41,68,63,3,11,91,88
30107,1,9,110,111,93,7,44,2,23,100,119
30108,1,42,47,63,27,14,93,101,86,36,60
30109,1,14,6,36,74,26,29,49,109,30,27
30110,0,49,14,67,30,59,68,95,74,100,21
30111,1,1,14,26,21,4,110,7,114,69,22
30112,0,64,114,44,31,76,10,3,120,4,101
30113,1,23,38,56,14,105,75,101,21,18,3
30114,1,81,110,37,51,74,41,56,40,1,64
30115,0,19,114,68,59,23,21,44,103,11,97
30116,1,51,40,35,114,86,4,11,94,119,101
30117,0,104,101,99,86,95,114,112,69,11,100
30118,0,23,75,101,12,36,3,39,8,42,21
30119,1,77,28,27,106,38,64,67,50,47,108
30120,0,57,64,28,13,67,3,48,106,31,36
30121,0,19,73,100,83,74,34,69,101,14,114
30122,0,84,16,42,22,2,48,5,23,47,38
30123,1,114,74,21,26,2,22,91,99,10,27
30124,1,54,101,45,44,51,48,74,104,27,23
30125,0,72,106,88,64,51,58,42,46,21,6
30126,0,95,51,55,14,94,106,57,25,5,8
30127,1,61,21,56,57,69,14,94,74,98,28
30128,0,69,76,4,14,8,34,1,114,89,101
30129,1,93,22,27,96,103,7,50,44,46,64
30130,0,103,35,7,110,95,105,54,25,51,40
30131,1,35,21,2,9,12,93,56,13,37,11
30132,0,65,112,67,14,76,54,91,25,69,74
30133,0,14,111,73,83,74,71,22,88,59,104
30134,0,48,33,94,68,34,106,14,99,6,5
30135,0,12,101,61,64,22,67,2,85,30,47
30136,0,23,56,26,106,113,35,32,18,25,7
30137,0,19,18,33,74,87,52,17,36,37,93
30138,1,61,88,7,93,79,101,18,28,38,59
30139,0,67,99,7,74,75,57,21,71,48,27
30140,1,62,54,88,21,119,114,101,110,23,49
30141,1,10,106,84,110,38,71,49,39,21,4
30142,1,22,89,114,99,82,69,9,32,76,100
30143,0,110,7,32,8,25,62,12,42,30,29
30144,1,26,8,87,108,43,86,21,12,14,57
30145,1,22,119,27,114,60,34,48,23,26,99
30146,0,11,10,114,3,7,14,23,20,22,8
30147,0,25,68,10,69,84,14,5,76,4,2
30148,1,3,81,11,2,71,84,74,1,47,37
30149,1,25,71,114,75,41,93,88,74,101,21
30150,1,87,35,32,8,4,14,9,44,74,71
30151,0,86,34,4,21,2,14,97,25,18,7
30152,1,102,14,41,22,59,88,23,71,54,82
30153,1,38,62,39,7,36,2,93,37,100,11
30154,1,54,88,9,104,87,100,48,25,22,71
30155,1,85,10,109,30,9,108,27,67,23,106
30156,1,12,2,101,17,91,47,119,54,30,51
30157,1,7,11,72,92,85,27,36,23,100,12
30158,0,64,14,99,76,114,22,86,67,84,63
30159,1,14,22,79,6,46,84,11,90,28,1
30160,1,96,4,67,120,22,25,26,1,28,14
30161,0,82,51,119,12,37,21,16,93,112,69
30162,1,97,119,32,8,82,101,23,25,48,88
30163,1,4,10,112,110,74,69,38,17,95,50
30164,1,14,9,37,21,54,13,51,22,5,12
30165,1,2,26,16,78,114,93,25,34,36,40
30166,0,114,91,69,90,54,76,93,102,4,40
30167,0,64,74,44,78,86,21,41,101,8,26
